0.6,0.0,0.0
0.6,0.0,0.0
1.0,0.0,0.0
1.0,1.7,0.0
2.1,1.7,0.0
2.6,2.0,0.0
3.2,1.8,0.0
4.1,1.8,0.0
4.9,1.8,0.0
5.1,1.8,0.0
5.9,1.8,0.0
6.3,1.8,0.0
