x,y
0.0,-0.1
0.4,-0.2
0.6,-0.5
0.9,-0.7
1.0,-1.0
1.2,-1.4
1.4,-1.7
1.6,-2.0
2.1,-2.0
2.6,-2.0
2.9,-1.8
3.2,-1.8
3.7,-1.8
4.1,-1.8
4.4,-1.8
4.9,-1.8
5.4,-1.8
5.9,-1.8
6.3,-1.8
