x,y
-0.001690666666662822,-0.004976000000003703
0.0016426666666703226,-0.04497600000000355
0.04497600000000355,-0.04830933333333693
0.04830933333333693,-0.09497600000000402
0.10164266666667054,-0.09497600000000402
0.1483093333333369,-0.09497600000000402
0.14830933333333693,-0.14497600000000352
0.20164266666667055,-0.14497600000000357
0.24830933333333718,-0.14497600000000352
0.2983093333333369,-0.14497600000000357
0.34497600000000406,-0.1483093333333369
0.34497600000000406,-0.20164266666667055
0.34497600000000406,-0.24830933333333718
0.39497600000000355,-0.24830933333333718
0.39497600000000355,-0.2983093333333369
0.39830933333333696,-0.34497600000000406
0.4516426666666706,-0.34497600000000406
0.49830933333333716,-0.34497600000000406
0.49830933333333716,-0.39497600000000355
0.548309333333337,-0.39497600000000355
0.5949760000000041,-0.39830933333333696
0.604976000000004,-0.4516426666666706
0.5949760000000041,-0.49830933333333716
0.599976000000004,-0.5416426666666702
0.6066426666666708,-0.5799760000000035
0.6549760000000037,-0.5816426666666705
0.6633093333333371,-0.6283093333333372
0.7199760000000036,-0.6099760000000036
0.7349760000000036,-0.6416426666666705
0.773309333333337,-0.6516426666666704
0.813309333333337,-0.6716426666666706
0.8383093333333372,-0.7066426666666707
0.8716426666666706,-0.7199760000000041
0.8933093333333375,-0.7616426666666707
0.9299760000000037,-0.7783093333333374
0.9516426666666703,-0.7933093333333372
0.9483093333333369,-0.8266426666666707
0.9899760000000036,-0.8566426666666708
1.0066426666666703,-0.8716426666666709
1.0066426666666703,-0.9066426666666703
1.008309333333337,-0.9583093333333371
1.0349760000000037,-0.963309333333337
1.0399760000000036,-0.9983093333333372
1.0483093333333369,-1.0449760000000035
1.0966426666666707,-1.0499760000000036
1.1016426666666705,-1.094976000000004
1.1016426666666705,-1.1549760000000036
1.148309333333337,-1.1549760000000036
1.1449760000000035,-1.2016426666666706
1.148309333333337,-1.2549760000000036
1.1449760000000035,-1.2983093333333369
1.148309333333337,-1.354976000000004
1.148309333333337,-1.4049760000000036
1.1449760000000035,-1.4516426666666706
1.2016426666666706,-1.4566426666666705
1.2366426666666706,-1.4616426666666704
1.259976000000004,-1.5016426666666702
1.2866426666666704,-1.513309333333337
1.2966426666666706,-1.5666426666666706
1.3016426666666705,-1.6233093333333375
1.3116426666666705,-1.6666426666666703
1.3499760000000036,-1.68164266666667
1.3716426666666701,-1.7366426666666703
1.3833093333333368,-1.7649760000000037
1.3899760000000037,-1.7966426666666702
1.398309333333337,-1.844976000000004
1.398309333333337,-1.8949760000000035
1.4516426666666706,-1.9049760000000036
1.454976000000004,-1.9516426666666706
1.4949760000000039,-1.9516426666666706
1.5449760000000035,-1.9516426666666706
1.594976000000004,-1.9516426666666706
1.6449760000000035,-1.9516426666666706
1.648309333333337,-2.0049760000000036
1.704976000000004,-2.0016426666666702
1.7483093333333373,-2.0049760000000036
1.7983093333333369,-2.0049760000000036
1.844976000000004,-2.0016426666666702
1.8949760000000035,-2.0016426666666702
1.9516426666666706,-2.0049760000000036
2.0016426666666702,-2.0049760000000036
2.048309333333337,-2.0049760000000036
2.1016426666666708,-2.0049760000000036
2.1449760000000038,-2.0016426666666702
2.201642666666671,-2.0049760000000036
2.254976000000004,-2.0016426666666702
2.298309333333337,-2.0049760000000036
2.3516426666666708,-2.0049760000000036
2.3949760000000038,-2.0016426666666702
2.451642666666671,-2.0049760000000036
2.504976000000004,-2.0016426666666702
2.5483093333333366,-2.0049760000000036
2.6016426666666708,-2.0049760000000036
2.6449760000000038,-2.0016426666666702
2.704976000000004,-2.0016426666666702
2.704976000000004,-1.9516426666666706
2.754976000000004,-1.9516426666666706
2.798309333333337,-1.954976000000004
2.844976000000004,-1.9516426666666706
2.8949760000000038,-1.9516426666666706
2.8949760000000038,-1.898309333333337
2.8983093333333367,-1.844976000000004
2.951642666666671,-1.844976000000004
2.954976000000004,-1.7983093333333369
3.004976000000004,-1.7983093333333369
3.0483093333333366,-1.7949760000000035
3.1016426666666708,-1.7949760000000035
3.1449760000000038,-1.7983093333333369
3.2049760000000047,-1.7983093333333369
