Pose_X,Pose_Y
3.706859588623047,-1.6795578002929688
3.74383544921875,-1.6750602722167969
3.79217529296875,-1.6660614013671875
3.8443832397460938,-1.6618156433105469
3.8770980834960938,-1.6484107971191406
3.925384521484375,-1.6458091735839844
3.956165313720703,-1.6484489440917969
3.9593582153320312,-1.6469383239746094
3.9212570190429688,-1.66839599609375
3.9063034057617188,-1.7304916381835938
3.8644943237304688,-1.7370643615722656
3.862415313720703,-1.7370452880859375
3.863525390625,-1.8516654968261719
3.8760757446289062,-1.8642311096191406
3.9133529663085938,-1.8580245971679688
3.968494415283203,-1.8735542297363281
4.028057098388672,-1.8931655883789062
4.098957061767578,-1.9015121459960938
4.149059295654297,-1.9141921997070312
4.207550048828125,-1.9216537475585938
4.263511657714844,-1.9244804382324219
4.317699432373047,-1.9309844970703125
4.369598388671875,-1.9422607421875
4.426887512207031,-1.9543228149414062
4.504447937011719,-1.9600715637207031
4.569660186767578,-1.9795455932617188
4.618427276611328,-1.9832534790039062
4.679679870605469,-1.9966201782226562
4.735466003417969,-2.0118255615234375
4.810626983642578,-2.0240402221679688
4.864612579345703,-2.0337066650390625
4.920860290527344,-2.040985107421875
4.962982177734375,-2.0529556274414062
4.978874206542969,-2.0554885864257812
5.038402557373047,-2.0643272399902344
5.11285400390625,-2.083202362060547
5.12481689453125,-2.0942916870117188
5.128955841064453,-2.098285675048828
5.1258544921875,-2.203136444091797
5.090068817138672,-2.284210205078125
5.106285095214844,-2.2890090942382812
5.101299285888672,-2.3188018798828125
5.104988098144531,-2.3322830200195312
5.241508483886719,-2.3084564208984375
5.299766540527344,-2.2957534790039062
5.362720489501953,-2.2952194213867188
5.383430480957031,-2.289337158203125
5.407844543457031,-2.2769432067871094
5.484565734863281,-2.2651290893554688
5.545074462890625,-2.2540550231933594
5.606376647949219,-2.2406654357910156
5.6654052734375,-2.2160987854003906
5.683807373046875,-2.2216148376464844
5.746467590332031,-2.2098388671875
5.804492950439453,-2.1949501037597656
5.876426696777344,-2.1760101318359375
5.941154479980469,-2.164325714111328
6.022327423095703,-2.1562957763671875
6.095905303955078,-2.1392364501953125
6.155998229980469,-2.1271934509277344
6.234039306640625,-2.1111984252929688
6.314796447753906,-2.0952072143554688
6.395606994628906,-2.07440185546875
6.469108581542969,-2.0652427673339844
6.475345611572266,-2.0684432983398438
6.520725250244141,-2.0519485473632812
6.580516815185547,-2.0339927673339844
6.596607208251953,-2.020275115966797
6.67279052734375,-1.9956436157226562
6.721050262451172,-1.9769210815429688
6.803409576416016,-1.9462394714355469
6.886314392089844,-1.9182357788085938
6.969837188720703,-1.8872604370117188
7.005767822265625,-1.8803901672363281
7.04681396484375,-1.8634567260742188
7.100193023681641,-1.8341941833496094
7.173534393310547,-1.7978439331054688
7.269542694091797,-1.7498931884765625
7.353374481201172,-1.7048721313476562
7.391162872314453,-1.68536376953125
7.44696044921875,-1.6565933227539062
7.507793426513672,-1.6249198913574219
7.553333282470703,-1.5890846252441406
7.561908721923828,-1.5782089233398438
7.703372955322266,-1.5315017700195312
7.785877227783203,-1.5020370483398438
7.872379302978516,-1.4740676879882812
7.942615509033203,-1.4493637084960938
8.050731658935547,-1.4116592407226562
8.115894317626953,-1.3873825073242188
8.17852783203125,-1.3656349182128906
8.218250274658203,-1.3518486022949219
8.262592315673828,-1.33538818359375
8.351909637451172,-1.3061447143554688
8.439044952392578,-1.276458740234375
8.498992919921875,-1.2554855346679688
8.581871032714844,-1.2271652221679688
8.642539978027344,-1.2068939208984375
8.725311279296875,-1.1789779663085938
8.819480895996094,-1.149566650390625
8.94818115234375,-1.1080970764160156
9.0355224609375,-1.0807533264160156
9.122428894042969,-1.05548095703125
9.186279296875,-1.0352897644042969
9.228404998779297,-1.0173377990722656
9.316226959228516,-0.9895515441894531
9.379547119140625,-0.9670906066894531
9.468711853027344,-0.9444046020507812
9.527652740478516,-0.917694091796875
9.619083404541016,-0.8929214477539062
9.697803497314453,-0.8667373657226562
9.7877197265625,-0.8397140502929688
9.852306365966797,-0.8203620910644531
9.937400817871094,-0.7953643798828125
10.024864196777344,-0.7681846618652344
10.177513122558594,-0.7278785705566406
10.265312194824219,-0.7019271850585938
10.33475112915039,-0.6824569702148438
10.41922378540039,-0.6576309204101562
10.487316131591797,-0.6447982788085938
10.499187469482422,-0.639373779296875
10.48062515258789,-0.6364860534667969
10.540233612060547,-0.6597518920898438
10.680137634277344,-0.5574378967285156
10.778141021728516,-0.4976310729980469
10.852519989013672,-0.44727325439453125
10.935901641845703,-0.4026832580566406
10.943401336669922,-0.41928863525390625
11.00937271118164,-0.3933830261230469
11.027713775634766,-0.4075469970703125
11.062255859375,-0.42984771728515625
11.103649139404297,-0.45594024658203125
11.136260986328125,-0.4905891418457031
11.321868896484375,-0.5352516174316406
11.368114471435547,-0.46947479248046875
11.489044189453125,-0.4800262451171875
11.552082061767578,-0.5094833374023438
11.565418243408203,-0.5030174255371094
11.57318115234375,-0.5105552673339844
11.584892272949219,-0.5014877319335938
11.601078033447266,-0.3852272033691406
11.612346649169922,-0.3046875
11.62308120727539,-0.22394561767578125
11.630393981933594,-0.14238357543945312
11.641582489013672,-0.05791473388671875
11.648456573486328,0.028827667236328125
11.666351318359375,0.12559890747070312
11.671283721923828,0.21076583862304688
11.670597076416016,0.22937774658203125
11.67584228515625,0.3222465515136719
11.682640075683594,0.4173393249511719
11.691497802734375,0.501373291015625
11.695903778076172,0.5862312316894531
11.69952392578125,0.6732559204101562
11.702690124511719,0.7602653503417969
11.7061767578125,0.8618965148925781
11.706707000732422,0.9244461059570312
11.709869384765625,1.008819580078125
11.70950698852539,1.0750198364257812
11.715534210205078,1.1618728637695312
11.718708038330078,1.2522773742675781
11.721515655517578,1.2698898315429688
11.717388153076172,1.355010986328125
11.720630645751953,1.4227180480957031
11.719890594482422,1.5082473754882812
11.715934753417969,1.5408935546875
11.706768035888672,1.5578079223632812
11.703327178955078,1.6160087585449219
11.729942321777344,1.6885261535644531
11.737903594970703,1.7447433471679688
11.739940643310547,1.7656364440917969
11.737091064453125,1.7746963500976562
11.742961883544922,1.8027420043945312
11.764884948730469,1.8448562622070312
11.782329559326172,1.8764533996582031
11.821422576904297,1.961212158203125
11.848907470703125,2.026050567626953
11.872058868408203,2.067901611328125
11.874908447265625,2.080047607421875
11.874980926513672,2.0792007446289062
11.875102996826172,2.0810775756835938
11.876712799072266,2.0793380737304688
