x,y,th
-0.0033111572265625,0.004974365234375,0.07125401774309321
0.001750946044921875,0.002368927001953125,-0.027392699928192227
0.00099945068359375,0.00018310546875,0.12537032137526524
0.001293182373046875,-0.00174713134765625,-0.24125958591240532
0.00534820556640625,-0.00153350830078125,-0.2952181036225404
-0.00051116943359375,0.002948760986328125,0.038310044992988
0.00390625,-0.005908966064453125,-0.01225700203623195
0.00441741943359375,0.00070953369140625,-0.11058440293262914
0.002960205078125,-0.00281524658203125,-0.11317988025065653
-0.00274658203125,0.002208709716796875,0.09491045998658214
0.0018310546875,0.00534820556640625,-0.011300775562539035
-0.00103759765625,-0.002044677734375,0.23868339536587113
0.00554656982421875,-0.004032135009765625,-0.05709036504339976
0.00426483154296875,-0.0004119873046875,0.012439026742251832
0.001934051513671875,0.00070953369140625,0.09141143773321518
0.00189208984375,0.001422882080078125,-0.0840559531091577
0.002826690673828125,-0.00330352783203125,0.26975760209541977
0.00067901611328125,-0.0037384033203125,-0.014251416413380036
0.00293731689453125,-0.002605438232421875,-0.005973227624272557
0.003398895263671875,-0.001110076904296875,0.09193028513877412
0.000232696533203125,-0.00237274169921875,-0.19456840854811097
0.003143310546875,-0.00099945068359375,0.040241624379472596
0.003337860107421875,-0.00196075439453125,-0.10596719732891123
-0.001766204833984375,-0.002536773681640625,-0.024004926270499185
0.00377655029296875,0.001262664794921875,-0.057582138599146744
0.001293182373046875,-0.001346588134765625,0.026248454874395866
-0.00142669677734375,-0.00150299072265625,-0.03618998505482616
0.005725860595703125,-0.003849029541015625,-0.032337758478104064
0.00170135498046875,-0.003170013427734375,-0.10036643843113305
0.00292205810546875,0.000396728515625,0.03738373398317501
0.00682830810546875,-0.004970550537109375,0.06871739670181042
0.00186920166015625,-0.002498626708984375,-0.017939718492101617
0.000518798828125,0.00554656982421875,0.010653600970644295
0.006000518798828125,-0.00553131103515625,0.09008218597465477
-0.00070953369140625,0.002838134765625,-0.05812855365859945
0.003192901611328125,-0.0019683837890625,-0.05154424868835106
0.001873016357421875,0.003986358642578125,-0.0838100613622041
1.9073486328125e-05,0.001689910888671875,0.28197128103798763
0.00818634033203125,0.00444793701171875,-0.25254306444469504
0.003246307373046875,-0.00255584716796875,0.0695270274326887
-0.000335693359375,-0.000286102294921875,0.09356616045845392
0.001537322998046875,0.004169464111328125,-0.02572613386026556
0.002513885498046875,-0.00167083740234375,0.13119508934575042
-0.000102996826171875,0.00232696533203125,-0.07520402510313906
0.00400543212890625,-0.00220489501953125,0.07258423014836407
-0.000125885009765625,0.0052490234375,-0.05132568265289025
0.001201629638671875,-0.000179290771484375,-0.14839633264174903
0.00485992431640625,0.001087188720703125,-0.03512447558397106
-0.002719879150390625,0.00205230712890625,0.03345957033292491
0.001434326171875,0.00386810302734375,0.05472612936076678
0.001026153564453125,0.0008544921875,0.04466625259619135
0.000141143798828125,-0.000331878662109375,-0.06861971967820338
0.0015869140625,0.00321197509765625,0.01354187716292931
0.00244140625,0.001708984375,-0.044987268122138234
0.00164794921875,-0.000461578369140625,0.019668616749279264
0.000110626220703125,0.00138092041015625,-0.01649171842076056
0.001667022705078125,0.00273895263671875,-0.12298802747570023
0.00121307373046875,0.000640869140625,-0.0684557951674517
0.0068359375,-0.00124359130859375,-0.013677681365383896
-0.00130462646484375,0.00247955322265625,0.041103222003588055
0.00402069091796875,-0.002471923828125,-0.23251696082197135
0.002429962158203125,0.004230499267578125,-0.03217383394124147
-0.00122833251953125,-0.001003265380859375,0.08642158585614841
0.004528045654296875,-0.002017974853515625,-0.10910908939421761
0.00824737548828125,-0.006351470947265625,-0.014388020194647102
-0.001827239990234375,-0.000194549560546875,0.06011455092975313
0.00157928466796875,0.000438690185546875,-0.035834815231894
-0.00147247314453125,0.000835418701171875,0.12199271471116574
0.00125885009765625,-0.0094451904296875,0.0037454783043454824
0.003734588623046875,-0.00133514404296875,-0.14692101299956503
-0.00101470947265625,-0.000736236572265625,0.017775153625783066
-0.00148773193359375,0.002918243408203125,-0.05217262603820631
-0.000347137451171875,0.002727508544921875,0.0034215512471893377
-0.0003814697265625,-0.000152587890625,0.19035064119234615
0.003204345703125,0.000110626220703125,-0.09154183827323048
0.004314422607421875,-0.003124237060546875,-0.030097456463143723
-0.00357818603515625,0.003173828125,0.027331386644189933
0.00246429443359375,-0.001033782958984375,0.01499111955184592
0.00147247314453125,-0.000537872314453125,0.026855261120675784
-0.00049591064453125,0.004192352294921875,-0.11011995027832366
0.00545501708984375,-0.005008697509765625,0.14088704388046036
0.004180908203125,-0.005306243896484375,-0.18588041062252428
