x,y
-0.030609130859375,-0.003787994384765625
-0.0277557373046875,-0.0009307861328125
-0.0294647216796875,-0.0122833251953125
-0.02083587646484375,-0.0027008056640625
-0.030696868896484375,-0.00351715087890625
-0.023708343505859375,-0.00359344482421875
-0.028881072998046875,-0.005718231201171875
-0.02875518798828125,-0.006725311279296875
-0.03334808349609375,-0.010364532470703125
-0.03220367431640625,-0.01012420654296875
-0.02443695068359375,-0.008380889892578125
-0.01921844482421875,-0.00274658203125
-0.0226898193359375,-0.007732391357421875
-0.00913238525390625,-0.002666473388671875
-0.005573272705078125,-0.00012969970703125
-0.01033782958984375,0.004505157470703125
-0.002655029296875,0.00017547607421875
-0.004791259765625,-0.00035858154296875
-0.0081024169921875,-0.004154205322265625
-0.00666046142578125,-0.003704071044921875
-0.01572418212890625,-0.005199432373046875
-0.00313568115234375,-0.002841949462890625
-0.00574493408203125,-0.0042724609375
-0.00414276123046875,-0.005733489990234375
-0.011615753173828125,-0.010707855224609375
-0.007099151611328125,-0.010284423828125
-0.004032135009765625,-0.003692626953125
-0.01148223876953125,-0.004642486572265625
-0.0130462646484375,-0.007434844970703125
-0.00649261474609375,-0.00792694091796875
-0.0087890625,-0.00792694091796875
-0.00768280029296875,-0.00653076171875
-0.006183624267578125,-0.004413604736328125
-0.00234222412109375,-0.007747650146484375
-0.0125579833984375,-0.004909515380859375
-0.00948333740234375,-0.00482940673828125
-0.006763458251953125,-0.00495147705078125
-0.010387420654296875,-0.00394439697265625
-0.0027313232421875,-0.007297515869140625
-0.00820159912109375,-0.0035400390625
-0.006397247314453125,-0.0124664306640625
-0.00862884521484375,-0.0037078857421875
-0.002529144287109375,-0.005313873291015625
-0.0071563720703125,-0.0086212158203125
-0.007846832275390625,-0.006195068359375
-0.009220123291015625,-0.00435638427734375
-0.00634002685546875,-0.00527191162109375
-0.0058441162109375,-0.0045166015625
-0.001819610595703125,-0.007030487060546875
0.00890350341796875,-0.00067901611328125
0.018524169921875,-0.00455474853515625
0.025470733642578125,-0.00186920166015625
0.04898834228515625,-0.00690460205078125
0.0482177734375,-0.00687408447265625
0.06667327880859375,-0.006076812744140625
0.07722091674804688,-0.00014495849609375
0.09508514404296875,-0.006561279296875
0.11032867431640625,-0.003543853759765625
0.11646652221679688,-0.00064849853515625
0.13756179809570312,-0.00359344482421875
0.15001296997070312,-0.004154205322265625
0.160552978515625,0.00031280517578125
0.17269134521484375,0.00145721435546875
