x,y,th
-0.00299835205078125,-0.0075225830078125,0.003935700282454491
-0.0025634765625,-0.00487518310546875,0.0006775706424377859
-0.0005645751953125,-0.007415771484375,0.0013952357694506645
-0.006458282470703125,-0.008388519287109375,0.00039914180524647236
-0.001983642578125,-0.009857177734375,0.0005794327589683235
-0.00418853759765625,-0.004924774169921875,0.0027553951367735863
0.00128936767578125,-0.00572967529296875,0.0012077824212610722
-0.005344390869140625,-0.00879669189453125,0.0013091888977214694
-0.000942230224609375,-0.005054473876953125,-0.00018397171515971422
0.00262451171875,-0.008304595947265625,-0.00045314626186154783
-0.00028228759765625,-0.00555419921875,0.0010941351065412164
-0.00269317626953125,-0.006732940673828125,0.002814347157254815
-0.00255584716796875,-0.007495880126953125,0.0010912619763985276
0.00257110595703125,-0.007846832275390625,-0.0010003168135881424
0.000286102294921875,-0.0055694580078125,-0.001009853556752205
-0.001163482666015625,-0.008182525634765625,0.0010689586633816361
-0.005435943603515625,-0.0067138671875,0.004979712422937155
-0.00037384033203125,-0.0076751708984375,-0.00026121933478862047
0.006031036376953125,-0.00464630126953125,-5.3079918870935217e-05
0.00074005126953125,-0.005092620849609375,0.00453923037275672
0.001728057861328125,-0.006988525390625,0.0004318575083743781
0.000732421875,-0.00547027587890625,-1.1595087926252745e-05
-3.814697265625e-05,-0.005947113037109375,0.0031817853450775146
-0.00383758544921875,-0.006877899169921875,0.0030193438287824392
0.00235748291015625,-0.007965087890625,-5.236466313363053e-05
0.000904083251953125,-0.00702667236328125,0.0017311143456026912
-0.00147247314453125,-0.0070648193359375,0.0032883358653634787
0.002452850341796875,-0.00724029541015625,0.001121036009863019
1.9073486328125e-05,-0.00516510009765625,0.0007648434257134795
0.00243377685546875,-0.0040283203125,0.0003021680749952793
0.00519561767578125,-0.00246429443359375,0.0001715157413855195
0.00295257568359375,-0.00409698486328125,-0.0026320507749915123
0.002971649169921875,-0.00685882568359375,0.0032244971953332424
-0.00048065185546875,-0.00681304931640625,0.0036204312928020954
-0.001300811767578125,-0.007465362548828125,-0.00033202965278178453
-0.001674652099609375,-0.006771087646484375,0.004184213001281023
0.00222015380859375,-0.00908660888671875,0.00019978894852101803
-0.004993438720703125,-0.009052276611328125,0.0011152923107147217
0.000762939453125,-0.006900787353515625,0.00019621581304818392
0.00093841552734375,-0.01036834716796875,0.003513355040922761
0.003093719482421875,-0.004016876220703125,-0.0004939158679917455
-0.000431060791015625,-0.0048065185546875,0.0036799360532313585
3.814697265625e-05,-0.00533294677734375,0.00020498040248639882
-0.000934600830078125,-0.0079498291015625,0.004620834719389677
0.00103759765625,-0.00295257568359375,0.0003061408060602844
-0.00173187255859375,-0.005374908447265625,0.0027394848875701427
-0.00252532958984375,-0.00640106201171875,0.00302635389380157
-0.000545501708984375,-0.007808685302734375,0.0032790745608508587
-0.002471923828125,-0.008518218994140625,0.00034605368273332715
0.00066375732421875,-0.005954742431640625,0.003549703164026141
-0.00323486328125,-0.00638580322265625,0.0011310647241771221
-0.0037078857421875,-0.002986907958984375,0.0023762634955346584
-0.00211334228515625,-0.008487701416015625,0.004033864475786686
-0.004169464111328125,-0.006893157958984375,0.0047964733093976974
-0.002468109130859375,-0.004772186279296875,0.0014563758159056306
-0.00327301025390625,-0.00919342041015625,0.004120024386793375
0.00289154052734375,-0.00472259521484375,-0.00038400490302592516
0.003936767578125,-0.001636505126953125,0.0031254389323294163
-0.00359344482421875,-0.005916595458984375,0.0036577873397618532
-0.00290679931640625,-0.00850677490234375,0.004231520462781191
0.001148223876953125,-0.004375457763671875,-0.0004963000537827611
0.002685546875,-0.004528045654296875,0.004838848952203989
0.00384521484375,-0.00331878662109375,0.0038859194610267878
0.00893402099609375,-0.00714111328125,0.0026380266062915325
0.02059173583984375,-0.007476806640625,-0.0007855017320252955
0.03157806396484375,-0.00714111328125,0.0009729857556521893
0.044513702392578125,-0.005306243896484375,-0.0017289232928305864
0.062450408935546875,-0.00389862060546875,-0.002160221803933382
0.07469558715820312,-0.00464630126953125,-0.002302795648574829
0.09089279174804688,-0.003398895263671875,-0.0040441956371068954
0.10538864135742188,-0.00571441650390625,-0.005421524401754141
0.12247467041015625,-0.00609588623046875,-0.0037652484606951475
0.13559722900390625,-0.00325775146484375,-0.004360574297606945
0.15443801879882812,-0.002330780029296875,-0.0020596093963831663
0.18101882934570312,-0.00019073486328125,-0.000886114314198494
0.20923995971679688,0.00146484375,-0.0006240923539735377
0.24116134643554688,0.005809783935546875,0.0008068486349657178
0.2730712890625,0.01055908203125,0.0028374262619763613
0.3066291809082031,0.00989532470703125,0.00768508855253458
0.33465576171875,0.02025604248046875,0.0068165757693350315
0.366058349609375,0.020671844482421875,0.005072212312370539
0.4113349914550781,0.019023895263671875,0.010051730088889599
0.45719146728515625,0.01860809326171875,0.01216120645403862
0.5051040649414062,0.025554656982421875,0.00697476277127862
0.553955078125,0.028522491455078125,0.006669895723462105
0.6021957397460938,0.034637451171875,0.008585098199546337
0.6493721008300781,0.038684844970703125,0.010572915896773338
0.6671028137207031,0.037090301513671875,0.008432168513536453
0.6828498840332031,0.03464508056640625,0.007073870860040188
0.7010726928710938,0.037128448486328125,0.007969779893755913
0.7171859741210938,0.037548065185546875,0.007660386152565479
0.7340774536132812,0.04038238525390625,0.008032213896512985
0.7522468566894531,0.04143524169921875,0.007566950283944607
0.7860298156738281,0.042713165283203125,0.005911211483180523
0.8369941711425781,0.04647064208984375,0.005657949484884739
0.907806396484375,0.048137664794921875,0.0032716148998588324
0.9591598510742188,0.05309295654296875,0.0020127345342189074
0.9864082336425781,0.05985260009765625,-0.01836855337023735
0.9899101257324219,0.068939208984375,-0.06184101849794388
0.9897384643554688,0.07598114013671875,-0.10124866664409637
0.9866752624511719,0.085357666015625,-0.15774500370025635
0.9879531860351562,0.09693527221679688,-0.21612803637981415
0.9666023254394531,0.016429901123046875,-0.2692961096763611
0.9709281921386719,0.03029632568359375,-0.3278365433216095
0.9777908325195312,0.030437469482421875,-0.36815276741981506
0.9832077026367188,0.03614044189453125,-0.4213583767414093
0.9893379211425781,0.036029815673828125,-0.44413989782333374
0.9900131225585938,0.04047393798828125,-0.45672607421875
0.9932975769042969,0.038055419921875,-0.48188185691833496
0.9979248046875,0.04602813720703125,-0.5151330828666687
1.0041580200195312,0.050586700439453125,-0.5529773235321045
0.9976005554199219,-0.021633148193359375,-0.5914516448974609
1.0113029479980469,-0.025188446044921875,-0.6369120478630066
1.0125503540039062,-0.0281829833984375,-0.6683661341667175
1.0119705200195312,-0.02779388427734375,-0.6658008098602295
1.0138130187988281,-0.030170440673828125,-0.6660124659538269
1.0186653137207031,-0.05937957763671875,-0.667644202709198
1.0254325866699219,-0.103912353515625,-0.6693801283836365
1.0356521606445312,-0.15856170654296875,-0.6696987152099609
1.0395431518554688,-0.20966720581054688,-0.6640715003013611
1.0312309265136719,-0.14125442504882812,-0.6792491674423218
1.0423507690429688,-0.03839111328125,-0.6868798136711121
1.0366935729980469,-0.03934478759765625,-0.6767998933792114
1.0359420776367188,-0.04065704345703125,-0.6649548411369324
1.03326416015625,-0.04195404052734375,-0.6547302007675171
1.0266227722167969,-0.039279937744140625,-0.6363404393196106
1.0302543640136719,-0.07065963745117188,-0.6306031346321106
1.03643798828125,-0.1150970458984375,-0.6303493976593018
1.0500297546386719,-0.1636505126953125,-0.6316605806350708
1.0681266784667969,-0.2256927490234375,-0.6342959403991699
1.0819931030273438,-0.2777862548828125,-0.6358160972595215
1.097198486328125,-0.34963226318359375,-0.6389338970184326
1.1106491088867188,-0.40317535400390625,-0.6389139294624329
1.1240234375,-0.45534515380859375,-0.6414400339126587
1.1289749145507812,-0.5214500427246094,-0.6270400881767273
1.1259231567382812,-0.5356559753417969,-0.5932375192642212
1.1061019897460938,-0.5421104431152344,-0.5439563989639282
1.1190910339355469,-0.5644111633300781,-0.5361968874931335
1.1377944946289062,-0.6023826599121094,-0.5352601408958435
1.1480598449707031,-0.6287155151367188,-0.5371395945549011
1.1646842956542969,-0.6547584533691406,-0.5400207042694092
1.1845893859863281,-0.7010879516601562,-0.5428694486618042
1.21759033203125,-0.7595710754394531,-0.5450974702835083
1.2415771484375,-0.8085556030273438,-0.5426794290542603
1.2672348022460938,-0.8524513244628906,-0.5403262376785278
1.2907333374023438,-0.8987045288085938,-0.5400315523147583
1.3170242309570312,-0.9464187622070312,-0.5405290722846985
1.3414077758789062,-0.9917106628417969,-0.5403230786323547
1.3636054992675781,-1.0404205322265625,-0.5421283841133118
1.3900375366210938,-1.0886001586914062,-0.541271448135376
1.4101066589355469,-1.1346893310546875,-0.5414817333221436
1.4394645690917969,-1.1863632202148438,-0.5407878160476685
1.4634323120117188,-1.2309379577636719,-0.5408469438552856
1.5090866088867188,-1.3009567260742188,-0.5406395792961121
1.5134201049804688,-1.3151893615722656,-0.5390712022781372
1.5213851928710938,-1.3341751098632812,-0.5383440852165222
1.5238227844238281,-1.3507156372070312,-0.5385395288467407
1.5478515625,-1.3798141479492188,-0.5353225469589233
1.5728988647460938,-1.4274749755859375,-0.5350353717803955
1.6090888977050781,-1.4946098327636719,-0.5363677144050598
1.6369132995605469,-1.5431976318359375,-0.5365111827850342
1.6679496765136719,-1.6074333190917969,-0.5359360575675964
1.7032966613769531,-1.6597938537597656,-0.535277247428894
1.7352523803710938,-1.7279281616210938,-0.5360956788063049
1.7651176452636719,-1.7754859924316406,-0.5360646843910217
1.79046630859375,-1.8300628662109375,-0.537243127822876
1.8196220397949219,-1.8791961669921875,-0.5345099568367004
1.8484573364257812,-1.9090995788574219,-0.555590808391571
1.8656234741210938,-1.911285400390625,-0.5846686959266663
1.8682746887207031,-1.9181289672851562,-0.5997202396392822
1.8573226928710938,-1.9288864135742188,-0.5734133720397949
1.8625068664550781,-1.9297714233398438,-0.5644217133522034
1.8588027954101562,-1.9434471130371094,-0.5377917885780334
1.8536796569824219,-1.9521903991699219,-0.5041314959526062
1.8556594848632812,-1.9584426879882812,-0.46884581446647644
1.8504447937011719,-1.9635391235351562,-0.42417973279953003
1.8500289916992188,-1.9754981994628906,-0.3707181215286255
1.7484664916992188,-1.9807357788085938,-0.37120676040649414
